GEO.id,GEO.id2,GEO.display-label,D001,D002,D003,D004,D005,D006,D007,D008,D009,D010,D011,D012,D013,D014,D015,D016,D017,D018,D019,D020,D021,D022,D023,D024,D025,D026,D027,D028,D029,D030,D031,D032,D033,D034,D035,D036,D037,D038,D039,D040,D041,D042,D043,D044,D045,D046,D047,D048,D049,D050,D051,D052,D053,D054,D055,D056,D057,D058,D059,D060,D061,D062,D063,D064,D065,D066,D067,D068,D069,D070,D071
1580000US1714000031671100,1714000031671100,"Census Tract 6711, Cook County (part), Chicago city, Illinois",1259,1241,12,1227,0,0,0,2,18,12,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671200,1714000031671200,"Census Tract 6712, Cook County (part), Chicago city, Illinois",1252,1242,8,1228,5,0,0,1,10,10,4,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671300,1714000031671300,"Census Tract 6713, Cook County (part), Chicago city, Illinois",2688,2656,17,2615,3,0,0,21,32,30,9,1,0,0,4,3,0,0,13,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671400,1714000031671400,"Census Tract 6714, Cook County (part), Chicago city, Illinois",2072,2055,31,1993,3,0,0,28,17,17,4,0,0,0,1,0,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671500,1714000031671500,"Census Tract 6715, Cook County (part), Chicago city, Illinois",3221,3179,25,3126,1,1,0,26,42,39,25,0,0,0,0,13,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671600,1714000031671600,"Census Tract 6716, Cook County (part), Chicago city, Illinois",2495,2474,11,2442,12,0,0,9,21,18,7,0,0,0,1,8,0,1,0,0,0,1,0,0,0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671800,1714000031671800,"Census Tract 6718, Cook County (part), Chicago city, Illinois",1422,1407,10,1378,1,1,0,17,15,13,7,0,0,0,0,4,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031671900,1714000031671900,"Census Tract 6719, Cook County (part), Chicago city, Illinois",1378,1361,3,1349,1,0,0,8,17,12,6,2,0,0,0,2,1,0,1,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031672000,1714000031672000,"Census Tract 6720, Cook County (part), Chicago city, Illinois",3735,3703,24,3639,11,0,0,29,32,29,15,0,1,0,3,8,0,1,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031680500,1714000031680500,"Census Tract 6805, Cook County (part), Chicago city, Illinois",1481,1473,12,1449,0,0,1,11,8,8,3,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031680600,1714000031680600,"Census Tract 6806, Cook County (part), Chicago city, Illinois",1431,1428,11,1414,1,0,1,1,3,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031680900,1714000031680900,"Census Tract 6809, Cook County (part), Chicago city, Illinois",4019,3983,28,3907,13,30,0,5,36,32,12,0,1,0,0,15,2,1,1,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031681000,1714000031681000,"Census Tract 6810, Cook County (part), Chicago city, Illinois",3498,3456,22,3418,2,3,0,11,42,38,16,0,0,0,0,8,7,3,3,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031681100,1714000031681100,"Census Tract 6811, Cook County (part), Chicago city, Illinois",3517,3468,11,3444,9,0,0,4,49,39,9,0,0,0,0,16,8,2,4,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031681200,1714000031681200,"Census Tract 6812, Cook County (part), Chicago city, Illinois",2716,2693,11,2673,3,0,0,6,23,20,4,2,0,0,0,8,4,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031681300,1714000031681300,"Census Tract 6813, Cook County (part), Chicago city, Illinois",2936,2912,4,2895,4,1,6,2,24,16,2,0,0,0,0,7,0,0,6,0,0,1,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031681400,1714000031681400,"Census Tract 6814, Cook County (part), Chicago city, Illinois",3247,3226,15,3198,8,0,0,5,21,21,4,0,0,0,0,9,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031690300,1714000031690300,"Census Tract 6903, Cook County (part), Chicago city, Illinois",2191,2173,20,2144,6,0,0,3,18,18,2,0,0,0,0,13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031690400,1714000031690400,"Census Tract 6904, Cook County (part), Chicago city, Illinois",3464,3423,17,3380,12,4,0,10,41,39,20,0,0,0,3,4,3,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031690500,1714000031690500,"Census Tract 6905, Cook County (part), Chicago city, Illinois",877,870,6,862,0,0,0,2,7,7,4,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031690900,1714000031690900,"Census Tract 6909, Cook County (part), Chicago city, Illinois",4520,4451,12,4409,24,4,0,2,69,47,17,0,0,0,2,6,3,0,19,0,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031691000,1714000031691000,"Census Tract 6910, Cook County (part), Chicago city, Illinois",2492,2467,16,2441,3,2,0,5,25,25,10,0,1,0,0,5,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031691100,1714000031691100,"Census Tract 6911, Cook County (part), Chicago city, Illinois",3266,3245,28,3194,10,3,0,10,21,19,6,0,0,0,0,7,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031691200,1714000031691200,"Census Tract 6912, Cook County (part), Chicago city, Illinois",2847,2816,13,2794,2,0,2,5,31,30,17,1,0,0,0,6,1,0,5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031691300,1714000031691300,"Census Tract 6913, Cook County (part), Chicago city, Illinois",2448,2417,22,2382,6,1,0,6,31,21,12,0,0,0,2,6,0,0,1,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031691400,1714000031691400,"Census Tract 6914, Cook County (part), Chicago city, Illinois",3611,3540,45,3482,3,0,0,10,71,58,26,1,0,0,0,20,1,1,9,0,0,0,0,0,0,13,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031691500,1714000031691500,"Census Tract 6915, Cook County (part), Chicago city, Illinois",1930,1906,25,1851,6,0,1,23,24,20,8,0,0,0,0,7,3,0,2,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700100,1714000031700100,"Census Tract 7001, Cook County (part), Chicago city, Illinois",3427,3363,547,2090,29,9,2,686,64,53,22,5,0,0,12,3,2,0,7,0,0,1,0,1,0,11,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700200,1714000031700200,"Census Tract 7002, Cook County (part), Chicago city, Illinois",6609,6423,3226,934,47,67,4,2145,186,177,17,6,29,4,92,0,0,0,21,1,0,4,0,3,0,9,5,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700301,1714000031700301,"Census Tract 7003.01, Cook County (part), Chicago city, Illinois",5728,5550,3529,462,49,92,0,1418,178,174,23,14,17,0,85,10,2,0,6,0,0,5,1,6,5,3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700302,1714000031700302,"Census Tract 7003.02, Cook County (part), Chicago city, Illinois",5319,5188,3317,789,27,42,0,1013,131,130,10,21,25,0,59,3,0,1,4,0,0,1,0,5,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700401,1714000031700401,"Census Tract 7004.01, Cook County (part), Chicago city, Illinois",5923,5831,1367,3306,22,24,0,1112,92,89,19,6,3,0,28,11,2,0,12,1,0,3,0,1,3,3,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700402,1714000031700402,"Census Tract 7004.02, Cook County (part), Chicago city, Illinois",3914,3832,824,2528,14,29,0,437,82,73,15,0,1,0,22,18,4,0,9,0,0,0,0,3,1,9,2,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700501,1714000031700501,"Census Tract 7005.01, Cook County (part), Chicago city, Illinois",7125,6985,399,6453,6,18,1,108,140,128,41,11,1,0,13,13,7,0,34,0,0,4,0,4,0,12,9,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031700502,1714000031700502,"Census Tract 7005.02, Cook County (part), Chicago city, Illinois",3036,2983,269,2664,1,7,0,42,53,47,16,0,0,0,6,13,6,0,5,0,0,0,0,1,0,6,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710100,1714000031710100,"Census Tract 7101, Cook County (part), Chicago city, Illinois",1275,1264,15,1225,8,0,0,16,11,11,3,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710200,1714000031710200,"Census Tract 7102, Cook County (part), Chicago city, Illinois",5049,5007,18,4945,7,12,0,25,42,35,15,0,0,0,0,11,3,1,4,1,0,0,0,0,0,7,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710300,1714000031710300,"Census Tract 7103, Cook County (part), Chicago city, Illinois",1414,1405,3,1384,1,1,0,16,9,9,0,0,0,0,0,4,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710400,1714000031710400,"Census Tract 7104, Cook County (part), Chicago city, Illinois",5651,5606,29,5553,9,5,0,10,45,43,14,1,0,0,2,14,2,3,7,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710500,1714000031710500,"Census Tract 7105, Cook County (part), Chicago city, Illinois",4123,4080,10,4047,10,4,0,9,43,36,15,2,0,0,0,6,10,0,3,0,0,0,0,0,0,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710600,1714000031710600,"Census Tract 7106, Cook County (part), Chicago city, Illinois",1838,1822,2,1819,0,0,0,1,16,14,8,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710700,1714000031710700,"Census Tract 7107, Cook County (part), Chicago city, Illinois",3583,3571,11,3542,14,1,0,3,12,8,4,1,0,0,0,1,0,0,2,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710800,1714000031710800,"Census Tract 7108, Cook County (part), Chicago city, Illinois",5338,5300,17,5256,12,0,0,15,38,25,10,1,0,0,0,4,1,2,7,0,0,0,0,0,0,12,7,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1580000US1714000031710900,1714000031710900,"Census Tract 7109, Cook County (part), Chicago city, Illinois",2198,2176,13,2151,2,0,0,10,22,16,12,0,0,0,0,0,1,0,3,0,0,0,0,0,0,6,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031711000,1714000031711000,"Census Tract 7110, Cook County (part), Chicago city, Illinois",3475,3436,16,3401,3,1,0,15,39,28,7,0,0,0,5,6,0,0,9,1,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031711100,1714000031711100,"Census Tract 7111, Cook County (part), Chicago city, Illinois",2835,2796,11,2774,6,0,2,3,39,39,11,0,0,0,3,13,2,3,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031711200,1714000031711200,"Census Tract 7112, Cook County (part), Chicago city, Illinois",5145,5105,12,5071,12,7,0,3,40,30,5,0,1,0,0,9,6,0,8,1,0,0,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031711300,1714000031711300,"Census Tract 7113, Cook County (part), Chicago city, Illinois",1626,1595,13,1576,2,2,0,2,31,27,2,0,0,0,0,10,0,1,12,0,0,1,0,0,1,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031711400,1714000031711400,"Census Tract 7114, Cook County (part), Chicago city, Illinois",2654,2634,11,2619,2,0,0,2,20,15,1,0,0,0,0,5,0,3,6,0,0,0,0,0,0,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031711500,1714000031711500,"Census Tract 7115, Cook County (part), Chicago city, Illinois",2539,2522,13,2506,2,0,0,1,17,16,5,0,0,0,0,8,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031720100,1714000031720100,"Census Tract 7201, Cook County (part), Chicago city, Illinois",3300,3227,2068,1107,0,13,0,39,73,69,21,6,21,1,13,6,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031720200,1714000031720200,"Census Tract 7202, Cook County (part), Chicago city, Illinois",4016,3912,1597,2243,18,19,1,34,104,81,27,3,15,0,4,19,2,1,3,2,0,5,0,0,0,23,17,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031720300,1714000031720300,"Census Tract 7203, Cook County (part), Chicago city, Illinois",3723,3662,2488,1103,4,35,5,27,61,48,27,7,6,0,1,4,3,0,0,0,0,0,0,0,0,10,3,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
1580000US1714000031720400,1714000031720400,"Census Tract 7204, Cook County (part), Chicago city, Illinois",1924,1896,1719,131,9,9,0,28,28,27,12,5,4,0,1,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031720500,1714000031720500,"Census Tract 7205, Cook County (part), Chicago city, Illinois",2166,2143,2051,63,2,7,0,20,23,21,4,6,1,0,9,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031720600,1714000031720600,"Census Tract 7206, Cook County (part), Chicago city, Illinois",1756,1723,1401,303,0,13,0,6,33,29,11,5,7,0,3,2,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031720700,1714000031720700,"Census Tract 7207, Cook County (part), Chicago city, Illinois",3149,3065,1061,1958,5,18,4,19,84,77,40,4,6,0,2,15,3,1,6,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730100,1714000031730100,"Census Tract 7301, Cook County (part), Chicago city, Illinois",2424,2388,9,2370,7,0,0,2,36,30,8,1,0,0,0,11,4,0,6,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730201,1714000031730201,"Census Tract 7302.01, Cook County (part), Chicago city, Illinois",5941,5872,14,5845,6,2,0,5,69,60,31,0,0,0,0,17,4,0,8,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730202,1714000031730202,"Census Tract 7302.02, Cook County (part), Chicago city, Illinois",3115,3086,16,3058,2,3,0,7,29,27,15,0,0,0,0,10,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730300,1714000031730300,"Census Tract 7303, Cook County (part), Chicago city, Illinois",1166,1160,5,1153,0,1,0,1,6,6,2,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730400,1714000031730400,"Census Tract 7304, Cook County (part), Chicago city, Illinois",3514,3464,38,3409,2,0,0,15,50,43,16,0,0,0,1,9,5,2,10,0,0,0,0,0,0,7,5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730500,1714000031730500,"Census Tract 7305, Cook County (part), Chicago city, Illinois",4388,4355,22,4302,22,4,0,5,33,32,7,3,2,0,0,9,7,1,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730600,1714000031730600,"Census Tract 7306, Cook County (part), Chicago city, Illinois",3614,3587,36,3515,9,1,4,22,27,27,5,1,0,0,0,10,3,1,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031730700,1714000031730700,"Census Tract 7307, Cook County (part), Chicago city, Illinois",2331,2302,13,2284,1,1,0,3,29,19,11,0,0,0,0,1,2,0,1,4,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031740100,1714000031740100,"Census Tract 7401, Cook County (part), Chicago city, Illinois",3048,3007,2861,46,3,14,0,83,41,39,5,6,12,3,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031740200,1714000031740200,"Census Tract 7402, Cook County (part), Chicago city, Illinois",6547,6446,5947,337,10,52,3,97,101,94,15,12,24,2,29,1,2,0,1,0,0,0,4,4,0,6,3,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031740300,1714000031740300,"Census Tract 7403, Cook County (part), Chicago city, Illinois",4713,4669,4516,55,24,24,0,50,44,41,5,4,6,0,23,0,2,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031740400,1714000031740400,"Census Tract 7404 (part), Cook County (part), Chicago city, Illinois",4785,4703,4016,574,11,43,1,58,82,79,17,17,16,0,22,3,1,0,0,2,0,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031750100,1714000031750100,"Census Tract 7501, Cook County (part), Chicago city, Illinois",4147,4098,35,4046,1,10,0,6,49,44,20,0,0,0,1,17,2,0,4,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1580000US1714000031750200,1714000031750200,"Census Tract 7502, Cook County (part), Chicago city, Illinois",3227,3155,1262,1825,1,34,0,33,72,65,32,5,5,0,3,8,1,0,9,0,0,0,0,2,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
